,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,OSEBuildingID,BuildingName,BuildingType,Type_of_Bulding,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,Total_sqft,percent_sqft_1st,percent_sqft_2nd,percent_sqft_3rd,LargestPropertyUseType,LargestPropertyUseType OSE,LargestPropertyUseTypeGFA,LargestPropertyUseTypeGFA Analysis,SecondLargestPropertyUseType,SecondLargestPropertyUseType OSE,SecondLargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA Analysis,ThirdLargestPropertyUseType,ThirdLargestPropertyUseType OSE,ThirdLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA Analysis,Electricity(kBtu),Steam(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,Total_GFA,sq_ft_classification
2123,2123,2123,2123,24565,GRANDVIEW APTS,Multifamily LR (1-4),Multifamily,136998,91759,45239,91759,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,91759,91759,,,0,0,,,0,0,2841359,0,698006,54.6,0.6,91759,B
2135,2135,2135,2135,24600,NAVOS PSYCHIATRIC HOSPITAL,NonResidential,NonResidential,51664,51664,0,51853,0.82,0.18,0.0,Office,Office,42423,42423,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,9430,9430,,,0,0,1738622,0,0,10.7,0.2,51853,C
2144,2144,2144,2144,24624,BASTYR UNIVERSITY MEDICAL OFFICE BUILDING,NonResidential,NonResidential,160743,114403,46340,140000,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,140000,140000,Parking,,18954,0,,,0,0,2625291,0,1335527,87.1,0.8,158954,B
2146,2146,2146,2146,24629,TRI-NORTH DEPARTMENT STORES,NonResidential,NonResidential,131034,102353,28681,99760,0.96,0.0,0.04,Multifamily Housing,Multifamily Housing,95444,95444,Parking,,59850,0,Other - Restaurant/Bar,Restaurant,4316,4316,2159011,0,1395509,87.4,0.9,159610,B
2152,2152,2152,2152,24645,ROXBURY VILLAGE,Multifamily LR (1-4),Multifamily,100536,100536,0,100536,0.77,0.14,0.09,Multifamily Housing,Multifamily Housing,77577,77577,Office,Office,14189,14189,Other,Other,8770,8770,3523415,0,1241366,87.7,0.9,100536,B
2157,2157,2157,2157,24657,ST INGBERT APTS,Multifamily LR (1-4),Multifamily,51000,51000,0,51000,1.0,0.0,0.0,Retail Store,Retail Store,51000,51000,,,0,0,,,0,0,1221066,0,57447,10.6,0.2,51000,C
2159,2159,2159,2159,24660,JOEY RAY APT,Multifamily LR (1-4),Multifamily,74516,51294,23222,51294,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,51294,51294,Parking,,23222,0,,,0,0,678887,0,0,4.2,0.1,74516,C
2162,2162,2162,2162,24667,AVANTE APTS,Multifamily LR (1-4),Multifamily,144995,115511,29484,144995,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,144995,144995,,,0,0,,,0,0,2055814,0,2745594,158.5,1.4,144995,B
2181,2181,2181,2181,24741,LAURELTON APTS,Multifamily LR (1-4),Multifamily,45192,35874,9318,54451,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,54451,54451,Parking,,3024,0,,,0,0,351789,0,1952888,105.9,3.0,57475,C
2184,2184,2184,2184,24750,ROXBOROUGH APTS,Multifamily LR (1-4),Multifamily,63998,63998,0,63998,1.0,0.0,0.0,Senior Care Community,Senior Living Community,63998,63998,Parking,,0,0,,,0,0,1787089,0,2027119,118.7,1.9,63998,C
2186,2186,2186,2186,24752,SUMMIT AT MADISON PARK APARTMENTS,Multifamily MR (5-9),Multifamily,72856,62988,9868,62988,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,62988,62988,Parking,,9868,0,,,0,0,1005823,0,546271,35.2,0.6,72856,C
2187,2187,2187,2187,24758,WAREHOUSE,NonResidential,NonResidential,436074,279077,156997,240570,0.78,0.22,0.0,Multifamily Housing,Multifamily Housing,186618,186618,Other,Other,53952,53952,,,0,0,5213904,0,5515756,325.1,1.2,240570,A
2189,2189,2189,2189,24765,LA ROMARR APT'S,Multifamily LR (1-4),Multifamily,127230,127230,0,106400,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,106400,106400,Parking,,11826,0,Swimming Pool,Recreation,0,0,3847941,0,225339,35.7,0.3,118226,B
2191,2191,2191,2191,24772,HERITAGE PLACE CONDOMINIUM,Multifamily LR (1-4),Multifamily,244500,179775,64725,244500,1.0,0.0,0.0,Senior Care Community,Senior Living Community,244500,244500,,,0,0,,,0,0,6273017,0,3984490,250.3,1.4,244500,A
2193,2193,2193,2193,24778,5055 Properties LLC,NonResidential,NonResidential,88096,88096,0,88096,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,88096,88096,Swimming Pool,Recreation,0,0,,,0,0,2402750,0,0,14.8,0.2,88096,C
2200,2200,2200,2200,24796,ST HENRY HOUSE CONDOMINIUM,Multifamily LR (1-4),Multifamily,51568,51568,0,51568,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,51568,51568,,,0,0,,,0,0,1076622,0,556574,36.2,0.7,51568,C
2210,2210,2210,2210,24857,EMPIRE CENTER,NonResidential,NonResidential,191330,191330,0,191330,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,191330,191330,,,0,0,,,0,0,5537372,0,168687,43.1,0.2,191330,B
2217,2217,2217,2217,24880,IV WEST,Multifamily MR (5-9),Multifamily,71874,40485,31389,71874,1.0,0.0,0.0,Self-Storage Facility,Self-Storage Facility,71874,71874,,,0,0,,,0,0,451707,0,122399,9.3,0.2,71874,C
2218,2218,2218,2218,24883,JACKSON COURT CONDOMINIUM,Multifamily MR (5-9),Multifamily,52020,52020,0,52013,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,52013,52013,,,0,0,,,0,0,1026897,0,254566,19.9,0.4,52013,C
2221,2221,2221,2221,24888,CANNON HOUSE RETIREMENT & ASSISTED LIVING RESIDENC,Multifamily LR (1-4),Multifamily,157724,136521,21203,51768,0.92,0.0,0.08,Multifamily Housing,Multifamily Housing,47708,47708,Parking,,21203,0,Office,Office,4060,4060,1460188,0,903310,57.0,0.4,72971,C
2222,2222,2222,2222,24893,PROMENADE NORTH 1,NonResidential,NonResidential,94370,94370,0,94370,1.0,0.0,0.0,Senior Care Community,Senior Living Community,94370,94370,,,0,0,,,0,0,2978709,0,0,18.4,0.2,94370,B
2225,2225,2225,2225,24908,SALMON BAY K-8 (SPS-DISTRICT),SPS-District K-12,Campus,109982,80701,29281,80701,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,80701,80701,Parking,,29281,0,,,0,0,1848608,0,0,11.4,0.1,109982,C
2226,2226,2226,2226,24909,FIRST LUTHERAN CHURCH OF BALLARD,NonResidential,NonResidential,117116,117116,0,117116,1.0,0.0,0.0,K-12 School,K-12 School,117116,117116,,,0,0,,,0,0,857373,0,4077962,221.9,1.9,117116,B
2231,2231,2231,2231,24948,BARGREEN-ELLINGSON INC (OLD KLINEBURGER),NonResidential,NonResidential,51050,51050,0,82592,1.0,0.0,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,82592,82592,,,0,0,,,0,0,632959,0,777054,45.2,0.9,82592,C
2238,2238,2238,2238,24989,SUTTON PLACE CONDOMINIUM,Multifamily HR (10+),Multifamily,239054,239054,0,239054,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,239054,239054,,,0,0,,,0,0,4843658,0,9282134,522.8,2.2,239054,A
2239,2239,2239,2239,24991,CENTURYLINK: DUWAMISH MAIN,NonResidential,NonResidential,101706,101706,0,101706,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,101706,101706,,,0,0,,,0,0,1792063,0,9319667,506.0,5.0,101706,B
2250,2250,2250,2250,25047,EAGLE RIDGE PLAZA,Multifamily LR (1-4),Multifamily,73898,73898,0,79912,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,79912,79912,,,0,0,,,0,0,2420163,0,1197005,78.5,1.1,79912,C
2252,2252,2252,2252,25054,SANDPIPER THE CONDOMINIUM,Multifamily LR (1-4),Multifamily,136752,136752,0,113227,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,113227,113227,,,0,0,,,0,0,2786331,0,612118,49.7,0.4,113227,B
2253,2253,2253,2253,25055,SAPPHIRE CONDOMINIUM,Multifamily LR (1-4),Multifamily,120701,120701,0,109786,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,109786,109786,Swimming Pool,Recreation,0,0,,,0,0,3272724,0,0,20.2,0.2,109786,B
2256,2256,2256,2256,25062,MURAL APARTMENTS - NEW CONST.,Multifamily MR (5-9),Multifamily,113204,84970,28234,63160,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,63160,63160,Parking,,10240,0,,,0,0,2186918,0,791763,55.5,0.7,73400,C
2257,2257,2257,2257,25065,CITY WATCH APTS,Multifamily MR (5-9),Multifamily,156605,114045,42560,114045,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,114045,114045,Parking,,42560,0,,,0,0,1885126,0,2057328,120.9,1.1,156605,B
2258,2258,2258,2258,25069,O'DEA HIGH SCHOOL,Campus,Campus,163699,105596,58103,105596,0.76,0.0,0.24,Multifamily Housing,Multifamily Housing,80536,80536,Parking,,58103,0,Office,Office,25060,25060,3688669,556474,0,22.7,0.2,163699,B
2260,2260,2260,2260,25078,MERCER PLACE CONDOMINIUM,Multifamily LR (1-4),Multifamily,51910,51910,0,51910,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,51910,51910,,,0,0,,,0,0,1221492,0,498532,34.0,0.7,51910,C
2268,2268,2268,2268,25124,HEALTH CLUB,NonResidential,NonResidential,109884,89787,20097,74445,0.79,0.0,0.21,Multifamily Housing,Multifamily Housing,59102,59102,Parking,,20097,0,Office,Office,15343,15343,2275184,0,987781,66.5,0.7,94542,C
2272,2272,2272,2272,25130,NORTHGATE MANOR APARTMENTS,Multifamily LR (1-4),Multifamily,151450,151450,0,146000,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,146000,146000,Parking,,0,0,Swimming Pool,Recreation,0,0,4641920,0,0,28.6,0.2,146000,B
2274,2274,2274,2274,25137,KLEE CONDOMINIUM,Multifamily HR (10+),Multifamily,64618,64618,0,64618,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,64618,64618,Parking,,13400,0,,,0,0,1568927,0,0,9.7,0.1,78018,C
2275,2275,2275,2275,25139,WINCHESTER APTS,Multifamily LR (1-4),Multifamily,162865,162865,0,160563,0.91,0.09,0.0,Multifamily Housing,Multifamily Housing,145538,145538,Retail Store,Retail Store,15025,15025,,,0,0,4335372,0,2682423,169.2,1.0,160563,B
2279,2279,2279,2279,25163,McKinstry SEA - 4800 Denver Warehouse,NonResidential,NonResidential,71421,71421,0,71421,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,71421,71421,,,0,0,,,0,0,1637088,0,674690,45.9,0.6,71421,C
2289,2289,2289,2289,25184,PARKHURST APTS,Multifamily LR (1-4),Multifamily,78199,78199,0,79950,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,79950,79950,,,0,0,,,0,0,3170545,0,811922,62.7,0.8,79950,C
2302,2302,2302,2302,25223,ALKI SANDS APT,Multifamily LR (1-4),Multifamily,675497,563373,112124,563373,0.51,0.49,0.0,Hotel,Hotel,287065,287065,Multifamily Housing,Multifamily Housing,276308,276308,Parking,,141450,0,20835146,0,8568723,583.5,1.0,704823,A
2306,2306,2306,2306,25242,VERSAILLES CONDOMINIUM,Multifamily LR (1-4),Multifamily,166858,166858,0,131517,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,131517,131517,Swimming Pool,Recreation,0,0,,,0,0,4058301,0,172159,34.2,0.2,131517,B
2309,2309,2309,2309,25247,VICTORIAN THE CONDOMINIUM,Multifamily LR (1-4),Multifamily,104064,104064,0,104464,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,104064,104064,Other,Other,400,400,,,0,0,995124,0,3171752,174.6,1.7,104464,B
2311,2311,2311,2311,25251,SEATTLE PACIFIC UNIVERSITY - MASTER CAMPUS,Campus,Campus,122679,122679,0,103035,0.98,0.02,0.0,College/University,College/University,101035,101035,Restaurant,Restaurant,2000,2000,,,0,0,5919100,0,34600694,1874.1,15.3,103035,B
2312,2312,2312,2312,25259,ARBOR SQUARE,Multifamily LR (1-4),Multifamily,537000,537000,0,533826,1.0,0.0,0.0,College/University,College/University,533826,533826,,,0,0,,,0,0,21183770,0,35007300,1989.8,3.7,533826,A
2322,2322,2322,2322,25302,MARIA CHALET CONDOMINIUM,Multifamily LR (1-4),Multifamily,91907,91907,0,91907,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,91907,91907,,,0,0,,,0,0,2974623,0,779592,59.7,0.7,91907,B
2325,2325,2325,2325,25322,REUNION HOUSE,Multifamily LR (1-4),Multifamily,73769,73769,0,73769,1.0,0.0,0.0,K-12 School,K-12 School,73769,73769,,,0,0,,,0,0,676588,0,2534399,138.8,1.9,73769,C
2331,2331,2331,2331,25329,INTERLAKE PLACE,Multifamily LR (1-4),Multifamily,71592,71592,0,59625,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,59625,59625,Parking,,30000,0,,,0,0,1754821,0,635395,44.6,0.6,89625,C
2333,2333,2333,2333,25337,PORTOFINO CONDOMINIUM,Multifamily MR (5-9),Multifamily,158180,135228,22952,55028,0.83,0.0,0.17,Multifamily Housing,Multifamily Housing,45565,45565,Parking,,22952,0,Retail Store,Retail Store,9463,9463,1120759,0,260764,20.8,0.2,77980,C
2337,2337,2337,2337,25354,ONE PACIFIC TOWERS CONDOMINIUM,Multifamily HR (10+),Multifamily,53820,53820,0,53820,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,53820,53820,,,0,0,,,0,0,1598684,971776,1418199,85.2,1.6,53820,C
2338,2338,2338,2338,25356,ONE SIXTY LEE ST CONDO,Multifamily LR (1-4),Multifamily,191427,146914,44513,171984,0.95,0.0,0.05,Multifamily Housing,Multifamily Housing,162769,162769,Parking,,100193,0,Retail Store,Retail Store,9215,9215,5551276,0,3977849,297.1,2.0,272177,B
2341,2341,2341,2341,25361,DECATUR ELEMENTARY (SPS-DISTRICT),SPS-District K-12,Campus,233540,192275,41265,192275,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,192275,192275,Parking,,41264,0,,,0,0,3073990,0,1554951,101.5,0.5,233539,B
2343,2343,2343,2343,25364,SEATTLE MINI WAREHOUSE,NonResidential,NonResidential,65867,55867,10000,53047,0.94,0.0,0.06,Multifamily Housing,Multifamily Housing,49775,49775,Parking,,17683,0,Retail Store,Retail Store,3272,3272,1609292,0,0,9.9,0.2,70730,C
2345,2345,2345,2345,25371,EPIPHANY SCHOOL,NonResidential,NonResidential,205779,205779,0,199190,0.96,0.0,0.04,Multifamily Housing,Multifamily Housing,191119,191119,Parking,,15744,0,"Personal Services (Health/Beauty, Dry Cleaning, etc)",Services,8071,8071,4616825,0,4894419,288.4,1.4,214934,B
2349,2349,2349,2349,25410,MARKET PLACE NORTH PHASE I CONDOMINIUM,Multifamily HR (10+),Multifamily,87645,87645,0,71990,0.84,0.16,0.0,Multifamily Housing,Multifamily Housing,60501,60501,Retail Store,Retail Store,11489,11489,Parking,,0,0,1468864,0,515872,36.5,0.4,71990,C
2350,2350,2350,2350,25412,MARLBOROUGH HOUSE(0005) CONDOMINIUM,Multifamily HR (10+),Multifamily,185506,185506,0,176729,0.85,0.15,0.0,Multifamily Housing,Multifamily Housing,150655,150655,Retail Store,Retail Store,26074,26074,,,0,0,3839462,4178648,623583,56.8,0.3,176729,B
2351,2351,2351,2351,25414,MARQ THE,Multifamily MR (5-9),Multifamily,95280,82320,12960,82320,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,82320,82320,Parking,,12960,0,,,0,0,1441721,0,0,231.0,2.8,95280,C
2353,2353,2353,2353,25418,PARKSIDE CO-OP APTS,Multifamily LR (1-4),Multifamily,138125,138125,0,114972,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,114972,114972,,,0,0,,,0,0,2488702,0,0,15.3,0.1,114972,B
2356,2356,2356,2356,25426,VELO APARTMENTS - CAPITOL HILL,Multifamily MR (5-9),Multifamily,79644,79644,0,79644,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,79644,79644,,,0,0,,,0,0,2046109,0,0,12.6,0.2,79644,C
2363,2363,2363,2363,25436,WESTWOOD HEIGHTS EAST,Multifamily LR (1-4),Multifamily,89549,89549,0,89549,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,89549,89549,,,0,0,,,0,0,2710714,0,823446,60.4,0.7,89549,C
2366,2366,2366,2366,25451,YALE STREET LANDING,NonResidential,NonResidential,119486,119486,0,119486,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,119486,119486,,,0,0,,,0,0,2526307,0,0,15.6,0.1,119486,B
2369,2369,2369,2369,25457,WORLD SPORTS GRILLE,NonResidential,NonResidential,84385,60684,23701,84385,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,84385,84385,,,0,0,,,0,0,1751724,0,0,10.8,0.2,84385,C
2379,2379,2379,2379,25491,SAXE APTS,Multifamily LR (1-4),Multifamily,99941,90383,9558,90383,1.0,0.0,0.0,Senior Care Community,Senior Living Community,90383,90383,,,0,0,,,0,0,2325815,0,3492326,199.8,2.2,90383,B
2383,2383,2383,2383,25522,YOUTH CARE,NonResidential,NonResidential,146102,146102,0,93651,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,93651,93651,,,0,0,,,0,0,3455203,0,2246715,140.6,1.0,93651,B
2387,2387,2387,2387,25528,WATERFRONT PLACE BUILDING MIXED USE CONDOMINIUM,NonResidential,NonResidential,301229,301229,0,301229,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,301229,301229,,,0,0,,,0,0,7322807,381742,3221205,216.2,0.7,301229,A
2388,2388,2388,2388,25529,UNIVERSITY PLAZA CONDOMINIUM,Multifamily HR (10+),Multifamily,307557,224493,83064,216789,0.82,0.0,0.18,Office,Office,178269,178269,Parking,,83064,0,Multifamily Housing,Multifamily Housing,38520,38520,8113002,0,0,70.3,0.3,299853,B
2389,2389,2389,2389,25530,WATER'S EDGE,Multifamily MR (5-9),Multifamily,169565,169565,0,134565,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,134565,134565,Parking,,35000,0,Swimming Pool,Recreation,0,0,5570175,0,1405737,109.0,0.6,169565,B
2395,2395,2395,2395,25543,GATZERT AND SCHWABACHER BUILDING,NonResidential,NonResidential,78779,67235,11544,78779,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,78779,78779,Parking,,11544,0,,,0,0,1362112,0,652702,43.1,0.6,90323,C
2397,2397,2397,2397,25547,OK HOTEL APTS,Multifamily MR (5-9),Multifamily,57600,49600,8000,50600,0.55,0.32,0.14,Residence Hall/Dormitory,Residence Hall/Dormitory,27600,27600,Multifamily Housing,Multifamily Housing,16000,16000,Financial Office,Office,7000,7000,2990759,0,0,18.4,0.4,50600,C
2412,2412,2412,2412,25604,TRITON TERRACE CONDOMINIUM,Multifamily MR (5-9),Multifamily,131500,108959,22541,108959,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,108959,108959,,,0,0,,,0,0,2299167,0,1319148,84.2,0.8,108959,B
2421,2421,2421,2421,25641,PIPER VILLAGE,Multifamily LR (1-4),Multifamily,98486,68648,29838,70910,0.93,0.0,0.07,Multifamily Housing,Multifamily Housing,65726,65726,Parking,,14850,0,Retail Store,Retail Store,5184,5184,2088170,0,0,12.9,0.2,85760,C
2423,2423,2423,2423,25652,WEST BEACH CONDOMINIUM,Multifamily LR (1-4),Multifamily,70161,70161,0,77664,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,77664,77664,,,0,0,,,0,0,3345772,0,2038588,128.9,1.8,77664,C
2424,2424,2424,2424,25655,SEATTLE QUILT BUILDING,Multifamily MR (5-9),Multifamily,115819,115819,0,115850,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,115850,115850,,,0,0,,,0,0,2370852,0,1146690,75.5,0.7,115850,B
2451,2451,2451,2451,25724,BELLEVUE TERRACE,Multifamily MR (5-9),Multifamily,130284,90314,39970,90314,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,90314,90314,Parking,,39970,0,,,0,0,3031819,0,3955126,228.7,2.5,130284,B
2453,2453,2453,2453,25726,BELLEVUE & OLIVE APTS,Multifamily MR (5-9),Multifamily,73830,58905,14925,58905,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,58905,58905,Parking,,14925,0,,,0,0,1669195,0,198154,20.8,0.4,73830,C
2454,2454,2454,2454,25737,MERRILL GARDENS - FAERLAND TERRACE,NonResidential,NonResidential,77577,48587,28990,50667,0.86,0.0,0.14,Multifamily Housing,Multifamily Housing,43656,43656,Parking,,17561,0,Office,Office,7011,7011,1299550,0,742090,47.4,1.0,68228,C
2455,2455,2455,2455,25742,THE NEW MCDERMOTT APARTMENTS,Multifamily MR (5-9),Multifamily,95117,69035,26082,101746,1.0,0.0,0.0,Senior Care Community,Senior Living Community,101746,101746,Parking,,25203,0,,,0,0,4140967,0,1901448,126.5,1.8,126949,B
2456,2456,2456,2456,25743,FIRST COVENANT CHURCH,NonResidential,NonResidential,54572,54572,0,54572,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,54572,54572,,,0,0,,,0,0,446977,0,3406677,183.7,3.4,54572,C
2460,2460,2460,2460,25751,STONE COURT,Multifamily LR (1-4),Multifamily,104452,63076,41376,56623,0.89,0.0,0.11,Multifamily Housing,Multifamily Housing,50473,50473,Parking,,41376,0,Retail Store,Retail Store,6150,6150,1807272,0,43631,13.5,0.2,97999,C
2463,2463,2463,2463,25756,WEST OLYMPIC VIEW CONDOMINIUM,Multifamily LR (1-4),Multifamily,84415,63198,21217,63198,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,63198,63198,Parking,,21217,0,,,0,0,1592799,0,0,9.8,0.2,84415,C
2467,2467,2467,2467,25763,Villa Andora,Multifamily LR (1-4),Multifamily,131307,131307,0,131307,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,131307,131307,,,0,0,,,0,0,5806808,0,215285,47.2,0.4,131307,B
2470,2470,2470,2470,25784,LORINGTON APTS,Multifamily LR (1-4),Multifamily,54863,46633,8230,54863,1.0,0.0,0.0,Senior Care Community,Senior Living Community,54863,54863,,,0,0,,,0,0,2163751,0,2558189,149.2,3.2,54863,C
2485,2485,2485,2485,25854,1226 ALKI AVE SW,Multifamily MR (5-9),Multifamily,66924,66924,0,61347,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,61347,61347,Parking,,7200,0,,,0,0,1018553,0,4340592,236.8,3.5,68547,C
2492,2492,2492,2492,25883,WESTERLY CONDOMINIUM,Multifamily LR (1-4),Multifamily,53088,53088,0,53088,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,53088,53088,Parking,,5508,0,,,0,0,1416137,0,0,8.7,0.2,58596,C
2498,2498,2498,2498,25902,THE RESIDENCES AT 3295,Multifamily MR (5-9),Multifamily,80083,55665,24418,56755,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,56755,56755,Parking,,0,0,,,0,0,1664651,0,0,10.3,0.2,56755,C
2499,2499,2499,2499,25907,SWEDISH CLUB,NonResidential,NonResidential,47321,9660,37661,50058,0.95,0.0,0.05,Multifamily Housing,Multifamily Housing,47321,47321,Parking,,30510,0,Medical Office,Office,2737,2737,1754590,0,793,10.9,1.1,80568,C
2501,2501,2501,2501,25914,SAFEWAY STORE # 1551,NonResidential,NonResidential,61107,61107,0,60162,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,60162,60162,Parking,,0,0,,,0,0,1531297,0,0,9.4,0.2,60162,C
2505,2505,2505,2505,25932,SANDPOINT VILLAGE,NonResidential,NonResidential,80705,80705,0,80705,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,80705,80705,,,0,0,,,0,0,1489673,0,330428,26.7,0.3,80705,C
2510,2510,2510,2510,25956,MCGILVRA (SPS-DISTRICT),SPS-District K-12,Campus,71280,71280,0,71280,1.0,0.0,0.0,Other - Recreation,Entertainment/Public Assembly,71280,71280,,,0,0,,,0,0,6691167,0,12233477,691.0,9.7,71280,C
2512,2512,2512,2512,25967,MADISON COURT APTS,Multifamily LR (1-4),Multifamily,153312,80995,72317,221759,0.99,0.0,0.01,Senior Care Community,Senior Living Community,219759,219759,Parking,,26386,0,Worship Facility,Worship Facility,2000,2000,5516119,0,19358428,1062.1,13.1,248145,A
2518,2518,2518,2518,25994,TWIN GABLES CONDOMINIUM,Multifamily LR (1-4),Multifamily,525049,323192,201857,483464,0.63,0.0,0.37,Office,Office,302417,302417,Parking,,201857,0,Multifamily Housing,Multifamily Housing,181047,181047,23730341,0,7878649,564.7,1.7,685321,A
2520,2520,2520,2520,25996,202 WEST OLYMPIC PL CONDOMINIUM,Multifamily LR (1-4),Multifamily,62190,62190,0,51850,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,51850,51850,Parking,,2000,0,,,0,0,1461638,0,0,9.0,0.1,53850,C
2522,2522,2522,2522,26002,IGLESIA NI CRISTO,NonResidential,NonResidential,92342,53402,38940,92342,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,92342,92342,Parking,,29281,0,,,0,0,2877543,0,1370321,90.5,1.7,121623,B
2530,2530,2530,2530,26024,WESTVIEW MANOR CONDOMINIUM,Multifamily LR (1-4),Multifamily,82514,82514,0,82514,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,82514,82514,,,0,0,,,0,0,1505717,0,586168,40.4,0.5,82514,C
2535,2535,2535,2535,26052,LOS ANGELES COOPERATIVE APARTMENTS,Multifamily LR (1-4),Multifamily,66610,66610,0,66720,1.0,0.0,0.0,Self-Storage Facility,Self-Storage Facility,66720,66720,,,0,0,,,0,0,340225,0,272888,16.6,0.2,66720,C
2543,2543,2543,2543,26089,OLYMPIC VIEW APTS,Multifamily LR (1-4),Multifamily,391461,293717,97744,295432,1.0,0.0,0.0,Multifamily Housing,Multifamily Housing,295432,295432,,,0,0,,,0,0,6035811,0,823893,81.0,0.3,295432,A
2550,2550,2550,2550,26119,AUTO-ROW BUILDING/PRICE-RAGEN.COM,NonResidential,NonResidential,117555,90280,27275,84645,0.92,0.0,0.08,Multifamily Housing,Multifamily Housing,77540,77540,Parking,,27275,0,Office,Office,7105,7105,2015059,0,597259,44.1,0.5,111920,C
2554,2554,2554,2554,26126,THE SUMMIT,NonResidential,NonResidential,60000,60000,0,60783,1.0,0.0,0.0,K-12 School,K-12 School,60783,60783,,,0,0,,,0,0,1071750,0,1519765,87.3,1.5,60783,C
