OSEBuildingID,TaxParcelIdentificationNumber,DataYear,BuildingType,BuildingName,Owner,CouncilDistrictCode,Neighborhood,Units,YearBuilt,Address,City,State,ZipCode,Latitude,Longitude,PrimaryPropertyType,ListOfAllPropertyUseTypes,EPAPropertyType,TotalGHGEmissions (metric tons),ENERGYSTARScore,YearsENERGYSTARCertified,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity,GHGEmissionsIntensity(kgCO2e/ft2),NaturalGas(kBtu),NaturalGas(therms),Electricity(kBtu),Electricity(kWh),SteamUse(kBtu),OtherFuelUse(kBtu),PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,NumberofBuildings,NumberofFloors,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,Outlier,ComplianceIssue,ComplianceStatus,Comments,DefaultData,LegislationPropertyType,CorrectCouncil
24448,6003500265,2020,NonResidential,ALFA ROMEO AUTO SHOWROOM,AUBOMBOLI ITALIANE REAL ESTATE INVESTMET,3,EAST,NOT_FOUND,1913,1401 12TH AVE,SEATTLE,WA,98122,47.61324,-122.31724,,,Mixed Use Property,33,13,,64.6,67.3,1211933,1162180,126.2,129.1,,0.9,,561531,5615,600648,176040,0,,36000,36000,0,1,1,Parking,18000,Retail Store,18000,,,,No Issue,Compliant,,,Mixed Use Property,
24451,6003500295,2020,NonResidential,LOFT BUILDING,BASTA MATT J LLC,3,EAST,NOT_FOUND,1915,1512 11TH AVE,SEATTLE,WA,98122,47.61467,-122.31777,,,Non-Refrigerated Warehouse,39.9,58,,32.3,33.2,1433402,1396500,63,63.9,,0.9,,679134,6791,717366,210248,0,,43200,43200,0,1,2,Non-Refrigerated Warehouse,43200,,,,,,No Issue,Compliant,,,Other,
24458,7666204820,2020,NonResidential,TURNER CONSTRUCTION,ARE SEATTLE NO 37 HOLDING LLC,1,GREATER DUWAMISH,NOT_FOUND,1913,830 4TH AVE S,SEATTLE,WA,98134,47.59501,-122.32852,,,Unclassified,0,,,,,,,,,,0,,0,0,0,0,0,,53840,40970,12870,1,4,,,,,,,,Portfolio Manager Account Not Shared,Not Compliant,,,Other,
24459,2937600000,2020,NonResidential,GRIDIRON CONDOS (STADIUM LOFTS),,1,DOWNTOWN,NOT_FOUND,1903,589 OCCIDENTAL AVE S,SEATTLE,WA,98104,47.59588,-122.33363,,,Multifamily Housing,93.2,,,25.4,25.4,3423852,3423852,50.7,50.7,,0.7,,1568726,15687,1855126,543706,0,,185614,134992,50622,1,11,Multifamily Housing,118118,Parking,50622,Retail Store,16874,,No Issue,Compliant,,,Multifamily Housing,
24461,7666204995,2020,NonResidential,OUTDOOR EMPORIUM,FOURTH AVE HOLDINGS,2,GREATER DUWAMISH,NOT_FOUND,1975,1701 4TH AVE S,SEATTLE,WA,98134,47.58801,-122.32944,,,Retail Store,17.2,79,,27.1,27.6,1209628,1188757,66.9,67.4,,0.4,,226690,2267,962067,281966,0,,43794,43794,0,1,1,Retail Store,34038,Office,9756,,,,No Issue,Compliant,,,Retail Store,
24472,7666205550,2020,NonResidential,OLD PIPE BUILDING,CREF3 3RD AVE OWNER LLC,1,GREATER DUWAMISH,NOT_FOUND,1968,3223 3RD AVE S,SEATTLE,WA,98134,47.57466,-122.33089,,,Non-Refrigerated Warehouse,45.2,59,,42.7,43.8,2115392,2061214,93.6,94.7,,0.9,,717026,7170,1344188,393959,0,,48280,48280,0,1,1,Non-Refrigerated Warehouse,40780,Office,7500,,,,No Issue,Compliant,,,Other,
24473,7666205580,2020,NonResidential,SEATTLE TEXTILE CO,KACZMAREK WILLIAM J+VIRGINIA A,2,GREATER DUWAMISH,NOT_FOUND,1954,3434 2ND AVE S,SEATTLE,WA,98134,47.57258,-122.33059,,,Distribution Center,7.2,84,,9.2,9.5,341814,330542,20.1,20.5,,0.2,,114511,1145,216031,63315,0,,36040,36040,0,1,1,Distribution Center,31476,Office,4564,,,,No Issue,Compliant,,,Other,
24479,7974200020,2020,NonResidential,SAFEWAY STORE # 423,NEWARK MEADOWS LLC,4,NORTHEAST,NOT_FOUND,1965,7340 35TH AVE NE,SEATTLE,WA,98115,47.68269,-122.28912,,,Supermarket/Grocery Store,231.1,58,,241.1,245.6,8607838,8448991,480.5,485.3,,7,,3896400,38964,4552591,1334288,0,,32822,32822,0,1,1,Supermarket/Grocery Store,35042,Parking,0,,,,No Issue,Compliant,,,Supermarket/Grocery Store,
24481,7974200025,2020,Multifamily LR (1-4),TERRACE VIEW BLDG #8,OTT DEVELOPMENT LLC,4,NORTHEAST,28,1961,3601 NE 73RD PL,SEATTLE,WA,98115,47.68149,-122.28915,,,Multifamily LR (1-4),3.8,62,,35.7,37,744446,719294,100,103.5,,0.2,,0,0,719295,210813,0,,20144,20144,0,1,2,Multifamily Housing,20144,,,,,,No Issue,Compliant,,,Multifamily Housing,
24482,7974200250,2020,SPS-District K-12,VIEW RIDGE (SPS-DISTRICT),,1,NORTHEAST,NOT_FOUND,1948,7047 50TH AVE NE,SEATTLE,WA,98115,47.68069,-122.27533,,,K-12 School,128,67,,47,50.1,3264714,3065063,68.9,72.8,,2,,2336473,23365,728590,213538,0,,64314,64314,0,1,1,K-12 School,65210,,,,,,No Issue,Compliant,,,K-12 School,
24484,7974200451,2020,NonResidential,MESSIAH LUTHERAN CHURCH,,4,NORTHEAST,NOT_FOUND,1950,7050 35TH AVE NE,SEATTLE,WA,98115,47.68061,-122.29002,,,Worship Facility,36.1,49,,39.8,42.3,862886,810786,54.3,57.2,,1.8,,664355,6644,146431,42916,0,,20385,20385,0,1,2,Worship Facility,20385,,,,,,No Issue,Compliant,,,Worship Facility,
24485,7974200700,2020,NonResidential,SAND POINT COMMUNITY CHURCH,,1,NORTHEAST,NOT_FOUND,1946,4710 NE 70TH ST,SEATTLE,WA,98115,47.67984,-122.27739,,,Worship Facility,0.9,,,23.4,23.5,571999,567302,35.4,36,,0,,0,0,160754,47114,0,,24295,24295,0,1,1,Worship Facility,12148,Pre-school/Daycare,12147,,,,No Issue,Compliant,,,Worship Facility,
24488,7974700160,2020,NonResidential,HAWTHORNE HILLS PROF CENTER,SPRINGTREE PROFESSIONAL LLC,4,NORTHEAST,NOT_FOUND,1967,4026 NE 55TH ST,SEATTLE,WA,98105,47.66888,-122.28333,,,Office,2.7,,,24.5,25.1,509118,498407,68.7,70.2,,0.1,,0,0,498407,146075,0,,20317,20317,0,1,2,Office,20317,,,,,,No Issue,Compliant,,,Office,
24489,7974700250,2020,Multifamily LR (1-4),RONALD MCDONALD HOUSE C,COH CARE,4,NORTHEAST,NOT_FOUND,1984,5000 40TH AVE NE,SEATTLE,WA,98105,47.66512,-122.28426,,,Multifamily LR (1-4),6.9,86,,24.3,24.7,543256,534227,61.3,62.2,,0.3,,84215,842,450012,131891,0,,20979,20979,0,1,2,Multifamily Housing,22000,,,,,,No Issue,Compliant,,,Multifamily Housing,
24492,7974700259,2020,Multifamily LR (1-4),RONALD MCDONALD HOUSE A,COH CARE,4,NORTHEAST,48,2004,5130 40TH AVE NE,SEATTLE,WA,98105,47.66703,-122.28421,,,Multifamily LR (1-4),66,3,,44.3,44.9,3323121,3279940,100.1,100.7,,1.4,,1016158,10162,2263782,663477,0,,73697,46480,27217,1,2,Multifamily Housing,73967,,,,,,No Issue,Compliant,,,Multifamily Housing,
24493,7974700270,2020,NonResidential,METROPOLITAN MARKET,PAJIS WA L L C,4,NORTHEAST,NOT_FOUND,1973,5250 40TH AVE NE,SEATTLE,WA,98105,47.66824,-122.28394,,,Supermarket/Grocery Store,321.1,19,,422.2,429.8,10477052,10292952,782.2,790.1,,13.2,,5572911,55729,4720041,1383365,0,,24377,24377,0,1,1,Supermarket/Grocery Store,24377,,,,,,No Issue,Compliant,,,Supermarket/Grocery Store,
24494,7985400009,2020,Multifamily LR (1-4),WESTRIDGE PARK APARTMENTS (7701),7901 DELRIDGE WAY OWNER WA LP,1,DELRIDGE NEIGHBORHOODS,83,1990,7701 DELRIDGE WAY SW,SEATTLE,WA,98106,47.53345,-122.36082,,,Multifamily LR (1-4),15.4,36,,30.1,31.2,2988011,2888962,84.4,87.3,,0.2,,0,0,2888962,846706,0,,95865,95865,0,1,2,Multifamily Housing,95865,,,,,,No Issue,Compliant,,,Multifamily Housing,
24495,7985400045,2020,Multifamily LR (1-4),WESTHAVEN APTS,US REIF WESTHAVEN APARTMENTS WA LLC,1,DELRIDGE NEIGHBORHOODS,190,1987,2201 SW HOLDEN ST,SEATTLE,WA,98106,47.53332,-122.36267,,,Multifamily LR (1-4),34.6,58,,35.7,36.5,5482192,5352936,98.4,100.8,,0.2,,129433,1294,5223502,1530921,0,,155600,155600,0,1,3,Multifamily Housing,150000,,,,,,No Issue,Compliant,,,Multifamily Housing,
24496,7985400055,2020,Multifamily LR (1-4),2429 SW HOLDEN ST APTS,HOLDEN STREET FAMILY HOUSING LLC,1,DELRIDGE NEIGHBORHOODS,26,2009,2429 SW HOLDEN ST,SEATTLE,WA,98106,47.53347,-122.36471,,,Multifamily LR (1-4),5.4,64,,31.4,32.1,1038608,1018352,88,89.7,,0.2,,0,0,1018352,298462,0,,32405,30003,2402,1,3,Multifamily Housing,32405,,,,,,No Issue,Compliant,,,Multifamily Housing,
24513,3126049388,2020,NonResidential,OAK TREE CINEMAS (OAK TREE PLAZA),OAKTREE PLAZA ASSOCIATES,5,NORTHWEST,NOT_FOUND,1986,10006 AURORA AVE N,SEATTLE,WA,98133,47.70197,-122.34219,,,Movie Theater,9.8,,,55.2,56.7,1892898,1842480,154.5,158.7,,0.3,,0,0,1842480,540000,0,,33392,33392,0,1,1,Movie Theater,33392,,,,,,No Issue,Compliant,,,Entertainment/Public Assembly,
24514,3126049389,2020,NonResidential,OAK TREE PLAZA - SUPERMARKET,OAKTREE PLAZA ASSOCIATES,5,NORTHWEST,NOT_FOUND,1986,10002 AURORA AVE N,SEATTLE,WA,98133,47.70224,-122.34409,,,Supermarket/Grocery Store,134.4,73,,127.2,127,5732790,5741810,271.8,271.3,,3,,2172814,21728,3568996,1046013,0,,45155,45155,0,1,1,Supermarket/Grocery Store,45155,,,,,,No Issue,Compliant,,,Supermarket/Grocery Store,
24515,3130900000,2020,Multifamily LR (1-4),HARRISON COURT CONDOMINIUM,,5,NORTH,NOT_FOUND,1990,130 NE 95TH ST,SEATTLE,WA,98115,47.69852,-122.32707,,,Multifamily LR (1-4),7.7,98,,21.2,21.7,1481495,1442706,59.3,60.9,,0.1,,0,0,1442706,422833,0,,54304,54304,0,2,4,Multifamily Housing,68138,Parking,21120,,,,No Issue,Compliant,,,Multifamily Housing,
24525,3151200000,2020,Multifamily LR (1-4),HARWOOD CONDOMINIUM,,2,GREATER DUWAMISH,NOT_FOUND,1985,1311 12TH AVE S,SEATTLE,WA,98144,47.59094,-122.318,,,Multifamily LR (1-4),19.7,23,,32.5,33.2,3791722,3706618,91,93.1,,0.2,,0,0,3706616,1086347,0,,114030,114030,0,1,4,Multifamily Housing,114089,,,,,,No Issue,Compliant,,,Multifamily Housing,
24530,3185800000,2020,Multifamily MR (5-9),HAYES COURT CONDOMINIUM,,1,MAGNOLIA / QUEEN ANNE,NOT_FOUND,1989,769 HAYES ST,SEATTLE,WA,98109,47.63374,-122.34145,,,Multifamily MR (5-9),6.6,98,,27.6,28.2,1262270,1238366,77.3,78.8,,0.1,,0,0,1238367,362944,0,,44839,44839,0,1,6,Multifamily Housing,44839,Parking,15692,,,,No Issue,Compliant,,,Multifamily Housing,
24531,3224049007,2020,NonResidential,KENYON BUSINESS PARK,HARSCH INVESTMENT PROPERTIES LLC,1,GREATER DUWAMISH,NOT_FOUND,1966,121 S KENYON ST,SEATTLE,WA,98108,47.5316,-122.333,,,Non-Refrigerated Warehouse,13.7,14,,45.8,46.1,1476341,1467041,121.5,121.8,,0.4,,122964,1230,1344077,393926,0,,32000,32000,0,1,1,Non-Refrigerated Warehouse,32040,,,,,,No Issue,Compliant,,,Other,
24532,3224049007,2020,NonResidential,KENYON BUSINESS PARK,HARSCH INVESTMENT PROPERTIES LLC,1,GREATER DUWAMISH,NOT_FOUND,1970,121 S KENYON ST,SEATTLE,WA,98108,47.5316,-122.333,,,Non-Refrigerated Warehouse,175.1,15,,89.7,95.6,4346795,4074813,127.5,133.7,,4,,3209431,32094,865382,253629,0,,44000,44000,0,1,1,Non-Refrigerated Warehouse,45449,,,,,,No Issue,Compliant,,,Other,
24534,3224049007,2020,NonResidential,KENYON BUSINESS PARK,HARSCH INVESTMENT PROPERTIES LLC,1,GREATER DUWAMISH,NOT_FOUND,1973,121 S KENYON ST,SEATTLE,WA,98108,47.5316,-122.333,,,Non-Refrigerated Warehouse,150.2,33,,87.9,93.2,3356721,3165028,110.6,116.1,,4.2,,2789824,27898,375204,109966,0,,36000,36000,0,1,1,Non-Refrigerated Warehouse,36000,,,,,,No Issue,Compliant,,,Other,
24536,3224049012,2020,NonResidential,CLOVERDALE BUSINESS PARK,HARSCH INVESTMENT PROPERTIES II LLC,1,GREATER DUWAMISH,NOT_FOUND,1979,309 S CLOVERDALE ST,SEATTLE,WA,98108,47.52549,-122.33064,,,Non-Refrigerated Warehouse,57.8,,,51.2,53.5,1664937,1591392,85.2,87.7,,1.8,,1031364,10314,560028,164135,0,,31360,31360,0,1,1,Non-Refrigerated Warehouse,29640,Retail Store,1460,,,,No Issue,Compliant,,,Other,
24537,3224049012,2020,NonResidential,CLOVERDALE BUSINESS PARK,HARSCH INVESTMENT PROPERTIES II LLC,1,GREATER DUWAMISH,NOT_FOUND,1979,309 S CLOVERDALE ST,SEATTLE,WA,98108,47.52549,-122.33064,,,Non-Refrigerated Warehouse,68.2,71,,60,62.5,2089097,2004759,105,107.6,,2,,1204443,12044,800316,234559,0,,33320,33320,0,1,1,Non-Refrigerated Warehouse,32200,Office,1200,,,,No Issue,Compliant,,,Other,
24538,3224049012,2020,NonResidential,CLOVERDALE BUSINESS PARK,HARSCH INVESTMENT PROPERTIES II LLC,1,GREATER DUWAMISH,NOT_FOUND,1979,309 S CLOVERDALE ST,SEATTLE,WA,98108,47.52549,-122.33064,,,Non-Refrigerated Warehouse,59.4,48,,54.2,55.3,2645696,2591068,116.8,118,,1.2,,954302,9543,1636766,479709,0,,48020,48020,0,1,1,Non-Refrigerated Warehouse,47800,,,,,,No Issue,Compliant,,,Other,
24539,3224049012,2020,NonResidential,CLOVERDALE BUSINESS PARK,HARSCH INVESTMENT PROPERTIES II LLC,1,GREATER DUWAMISH,NOT_FOUND,1979,309 S CLOVERDALE ST,SEATTLE,WA,98108,47.52549,-122.33064,,,Non-Refrigerated Warehouse,45.4,54,,44.4,47,1308307,1236935,73.3,76.4,,1.7,,812806,8128,424129,124305,0,,27420,27420,0,1,1,Non-Refrigerated Warehouse,27850,,,,,,No Issue,Compliant,,,Other,
24541,6837810000,2020,Multifamily LR (1-4),POINTE AT FIRST HILL CONDOMINIUM,,3,EAST,NOT_FOUND,1990,300 10TH AVE,SEATTLE,WA,98122,47.60492,-122.31898,,,Multifamily LR (1-4),8.2,,,34.2,34.8,1562999,1535330,95.8,97.5,,0.2,,0,0,1535330,449979,0,,48972,48972,0,1,4,Multifamily Housing,44891,Parking,19000,,,,No Issue,Compliant,,,Multifamily Housing,
24542,6837900000,2020,Multifamily LR (1-4),POINT SHILSHOLE CONDOMINIUM,QWEST CORP,6,BALLARD,NOT_FOUND,1982,6301 SEAVIEW AVE NW,SEATTLE,WA,98107,47.6744,-122.40735,,,Multifamily LR (1-4),81.2,29,,61.5,64.2,2245438,2153080,99.3,102.6,,2.2,,1459909,14599,693171,203157,0,,37642,37642,0,1,4,Multifamily Housing,35000,,,,,,No Issue,Compliant,,,Multifamily Housing,
24544,6839900000,2020,Multifamily MR (5-9),POMEROY CONDOMINIUM,,1,DOWNTOWN,NOT_FOUND,1999,2319 1ST AVE,SEATTLE,WA,98121,47.61358,-122.34738,,,Multifamily MR (5-9),15.1,,,24.6,24.5,1743964,1756016,66,65.3,,0.2,,119633,1196,1636384,479597,0,,87925,87925,0,1,8,Multifamily Housing,62809,Parking,16200,Office,8471,,No Issue,Compliant,,,Multifamily Housing,
24547,6840700175,2020,NonResidential,ISLAMIC SCHOOL OF SEATTLE,,1,CENTRAL,NOT_FOUND,1929,720 25TH AVE,SEATTLE,WA,98122,47.60885,-122.2999,,,K-12 School,,,,,,,,,,,,,,0,,0,0,,24152,24152,0,1,2,K-12 School,24152,,,,,,No Issue,Compliant,,,K-12 School,
24556,6843650000,2020,Multifamily MR (5-9),PONTEDERA CONDOMINIUMS,,1,CENTRAL,NOT_FOUND,2009,827 HIAWATHA PL S,SEATTLE,WA,98144,47.59515,-122.30985,,,Multifamily MR (5-9),88.6,99,,29.8,30.2,3193266,3154219,58.5,58.9,,0.8,,1503837,15038,1650382,483699,0,,105903,105903,0,1,6,Multifamily Housing,96340,Office,9563,,,,No Issue,Compliant,,,Multifamily Housing,
24560,6844701005,2020,NonResidential,OUR LADY OF THE LAKE SCHOOL + GYM,QWEST CORPORATION,5,NORTHEAST,NOT_FOUND,1949,3520 NE 90TH ST,SEATTLE,WA,98115,47.694,-122.28967,,,K-12 School,86.2,57,,53.4,57,2109131,1976555,74.6,79,,2,,1584243,15842,392312,114980,0,,43645,43645,0,1,2,K-12 School,37000,,,,,,No Issue,Compliant,,,K-12 School,
24562,6844701590,2020,Multifamily LR (1-4),JASPER APARTMENTS,JASPER 91 LLC,5,NORTHEAST,91,2012,8606 35TH AVE NE,SEATTLE,WA,98115,47.69129,-122.29038,,,Multifamily LR (1-4),85.3,98,,27.7,28.2,3090153,3039894,54.5,55.4,,1.3,,1446900,14469,1592993,466880,0,,109623,67360,42263,1,4,Multifamily Housing,104264,Parking,42263,Office,5359,,No Issue,Compliant,,,Multifamily Housing,
24563,6844701790,2020,NonResidential,Rite Aid STORE #5216_8500 35TH AVE NE,8512 35TH AVENUE LLC,5,NORTHEAST,NOT_FOUND,1952,8500 35TH AVE NE,SEATTLE,WA,98115,47.69066,-122.29023,,,Retail Store,24.3,70,,64.2,65.3,1330283,1306385,148.5,149,,0.9,,362216,3622,944169,276720,0,,26853,26853,0,1,1,Retail Store,20360,,,,,,No Issue,Compliant,,,Retail Store,
24564,6847700015,2020,Multifamily MR (5-9),CAIRNS APARTMENTS,ESSEX PORTFOLIO LP,7,LAKE UNION,100,2005,422 YALE AVE N,SEATTLE,WA,98109,47.62263,-122.33018,,,Multifamily MR (5-9),53.9,73,,24.7,25.1,3507886,3459980,60,60.3,,0.6,,742747,7427,2717233,796375,0,,136998,91759,45239,1,8,Multifamily Housing,136998,Retail Store,2910,Parking,0,,Default Data,Not Compliant,,,Multifamily Housing,
24565,6847700040,2020,Multifamily LR (1-4),GRANDVIEW APTS,GRAHAM THOMAS P III+NANCY BOURGOIS,7,LAKE UNION,25,1907,409 EASTLAKE AVE E,SEATTLE,WA,98109,47.62232,-122.32953,,,Multifamily LR (1-4),7.2,73,,28.1,29.1,777745,753204,74.4,77,,0.3,,66439,664,686765,201279,0,,26772,26772,0,1,3,Multifamily Housing,26772,,,,,,No Issue,Compliant,,,Multifamily Housing,
24571,6847700345,2020,Multifamily MR (5-9),ERAWAN APTS,ERAWAN LLC,3,EAST,34,1967,421 BELLEVUE AVE E,SEATTLE,WA,98102,47.62249,-122.32707,,,Multifamily MR (5-9),5,91,,25.3,25.9,970696,946893,70.9,72.6,,0.1,,0,0,946893,277518,0,,37417,37417,0,1,6,Multifamily Housing,37417,,,,,,No Issue,Compliant,,,Multifamily Housing,
24579,7666205935,2020,NonResidential,SODO PARK BUILDING,CGA II LLC,2,GREATER DUWAMISH,NOT_FOUND,1916,3200 1ST AVE S,SEATTLE,WA,98134,47.57507,-122.33349,,,Other,71.8,,,50.3,53.7,2023543,1898288,81,84.5,,2.6,,1292010,12920,606278,177690,0,,27760,27760,0,2,1,Other,19715,Office,12000,Retail Store,6000,,No Issue,Compliant,,,Other,
24581,7666205945,2020,NonResidential,SODO DELI / BODY ZONE,ACES FOUR LLC,2,GREATER DUWAMISH,NOT_FOUND,1937,3228 1ST AVE S,SEATTLE,WA,98134,47.57459,-122.3339,,,Other - Entertainment/Public Assembly,,,,,,,,,,,,,,0,,0,0,,20975,20975,0,1,1,Other - Entertainment/Public Assembly,13144,Other,6600,Fast Food Restaurant,1070,,No Issue,Compliant,,,Entertainment/Public Assembly,
24585,7666205975,2020,NonResidential,GORLICK'S DIST CTR,2944 FIRST AVENUE SOUTH LP,2,GREATER DUWAMISH,NOT_FOUND,1918,2944 1ST AVE S,SEATTLE,WA,98134,47.57619,-122.3339,,,Other,21.8,,,43.4,44.5,1159958,1131984,99.4,100.5,,0.8,,330468,3305,801516,234911,0,,26075,26075,0,1,1,Other,26075,,,,,,No Issue,Compliant,,,Other,
24587,7666205990,2020,NonResidential,LANDER STATION BUSINESS PARK,FM 151 SOUTH LANDER LLC,1,GREATER DUWAMISH,NOT_FOUND,1992,2730 OCCIDENTAL AVE S,SEATTLE,WA,98134,47.57881,-122.33273,,,Non-Refrigerated Warehouse,27.2,41,,39.8,41.2,1209764,1170434,85.4,86.8,,0.9,,438831,4388,731603,214421,0,,29394,29394,0,2,1,Non-Refrigerated Warehouse,29394,,,,,,No Issue,Compliant,,,Other,
24588,7666206020,2020,Multifamily LR (1-4),RETAIL/ARTIST'S LOFT,LUCURELL DREW D,1,GREATER DUWAMISH,NOT_FOUND,1905,111 S LANDER ST,SEATTLE,WA,98134,47.57958,-122.33371,,,Multifamily LR (1-4),25.5,,,20.1,21.1,697456,662058,31.8,32.9,,0.8,,459890,4599,202169,59252,0,,33000,33000,0,1,3,Other,30200,Retail Store,2800,,,,No Issue,Compliant,,,Multifamily Housing,
24589,7666206025,2020,NonResidential,A2ALLC (COLOR TILE),A2A LLC,2,GREATER DUWAMISH,NOT_FOUND,1926,2710 1ST AVE S,SEATTLE,WA,98134,47.57941,-122.3336,,,Non-Refrigerated Warehouse,19.9,58,,31.2,32.6,664302,636614,57.7,59.1,,1,,345913,3459,290701,85200,0,,20400,20400,0,1,2,Non-Refrigerated Warehouse,15000,Office,5400,,,,No Issue,Compliant,,,Other,
24591,7666206040,2020,NonResidential,COLUMBIA PRINTING,2724 1ST AVENUE SOUTH LLC,2,GREATER DUWAMISH,NOT_FOUND,1926,2724 1ST AVE S,SEATTLE,WA,98134,47.57893,-122.33374,,,Office,17.4,1,,161.9,161.9,3278572,3278572,453.2,453.2,,0.9,,0,0,3278572,960894,0,,20460,20460,0,1,1,Office,11256,Non-Refrigerated Warehouse,9000,,,,No Issue,Compliant,,,Office,
24593,7666206065,2020,NonResidential,E-Z MINI STORAGE,CEK HOLDINGS II L L C,2,GREATER DUWAMISH,NOT_FOUND,1925,2400 1ST AVE S,SEATTLE,WA,98134,47.58168,-122.33369,,,Self-Storage Facility,5.9,,,11.4,11.4,294767,294767,25.8,25.8,,0.2,,91160,912,203607,59674,0,,25821,25821,0,1,2,Self-Storage Facility,25821,,,,,,No Issue,Compliant,,,Self-Storage Facility,
24598,7666206133,2020,NonResidential,DISTRIBUTORS WAREHOUSING CO,BNR CORPORATION,2,GREATER DUWAMISH,NOT_FOUND,1955,2250 OCCIDENTAL AVE S,SEATTLE,WA,98134,47.58217,-122.33263,,,Refrigerated Warehouse,4.1,55,,35.6,35.6,778035,778035,99.6,99.6,,0.2,,0,0,778035,228029,0,,21870,21870,0,1,2,Refrigerated Warehouse,21870,,,,,,No Issue,Compliant,,,Refrigerated Warehouse,
24599,7666206136,2020,NonResidential,SOUTH LANDER BUSINESS PARK,TERRENO OCCIDENTAL LLC,1,GREATER DUWAMISH,NOT_FOUND,1988,2454 OCCIDENTAL AVE S,SEATTLE,WA,98134,47.58069,-122.3325,,,Office,6.7,,,24.5,24.5,1264079,1264079,68.5,68.5,,0.1,,0,0,1264078,370480,0,,51664,51664,0,3,1,Office,43175,Non-Refrigerated Warehouse,8489,,,,Account Requires Verification,Not Compliant,,,Office,
24600,7985400265,2020,NonResidential,NAVOS PSYCHIATRIC HOSPITAL,ASAR LLC,1,DELRIDGE NEIGHBORHOODS,NOT_FOUND,1970,2600 SW HOLDEN ST,SEATTLE,WA,98126,47.53419,-122.36624,,,Medical Office,78,90,,61.9,63.6,2772494,2700055,119.9,121.7,,1.8,,1330722,13307,1369333,401329,0,,43615,43615,0,1,1,Medical Office,43615,,,,,,No Issue,Compliant,,,Other,
24601,7985400265,2020,NonResidential,Navos Office,ASAR LLC,1,DELRIDGE NEIGHBORHOODS,NOT_FOUND,1970,2600 SW HOLDEN ST,SEATTLE,WA,98126,47.53419,-122.36624,,,Office,4.8,43,,53.1,54.5,918582,894990,148.7,152.6,,0.1,,0,0,894990,262306,0,,36879,36879,0,1,3,Office,16855,,,,,,No Issue,Compliant,,,Other,
24602,7985400296,2020,Nonresidential COS,SOUTHWEST PRECINCT (SEATTLE POLICE),SEATTLE CITY OF,1,DELRIDGE NEIGHBORHOODS,NOT_FOUND,2002,2300 SW WEBSTER ST,SEATTLE,WA,98106,47.53578,-122.36205,,,Police Station,53.8,,,88.5,89.3,2527926,2504647,195.4,195.3,,1.9,,847718,8477,1656929,485618,0,,28531,28531,0,1,2,Police Station,28303,Parking,1100,,,,No Issue,Compliant,,,Fire/Police Station,
24603,7985400475,2020,NonResidential,PUBLIC STORAGE,PUBLIC STORAGE PROPERTIES VII,1,DELRIDGE NEIGHBORHOODS,NOT_FOUND,1982,7133 DELRIDGE WAY SW,SEATTLE,WA,98106,47.53846,-122.36175,,,Self-Storage Facility,1.4,,,6.2,6.3,272968,268985,17.3,17.5,,0,,0,0,268985,78835,0,,36600,36600,0,1,2,Self-Storage Facility,43556,,,,,,No Issue,Compliant,,,Self-Storage Facility,
24604,7987400060,2020,NonResidential,WEST SEATTLE VENTURE LLC,ACTIVSPACE AT LUNA PARK LLC,1,SOUTHWEST,NOT_FOUND,2004,3400 HARBOR AVE SW,SEATTLE,WA,98126,47.57269,-122.37056,,,Mixed Use Property,5.2,,,34,34.9,1008192,981610,95.1,97.7,,0.1,,0,0,981610,287693,0,,35176,35176,0,1,5,Office,14452,Other,14452,,,,No Issue,Compliant,,,Mixed Use Property,
24607,8010100300,2020,Multifamily LR (1-4),CALIFORNIA PLACE,JARRELL DAVID+DEAK JUDITH A,1,SOUTHWEST,33,1990,2735 CALIFORNIA AVE SW,SEATTLE,WA,98116,47.5784,-122.38687,,,Multifamily LR (1-4),6.3,30,,36.1,36.6,1211684,1193163,101,102.5,,0.2,,0,0,1193163,349696,0,,33084,33084,0,1,4,Multifamily Housing,33084,,,,,,No Issue,Compliant,,,Multifamily Housing,
24614,8024202285,2020,SPS-District K-12,SAKAJAWEA ELEMENTARY (SPS-DISTRICT),,5,NORTH,NOT_FOUND,1959,9501 20TH AVE NE,SEATTLE,WA,98115,47.69845,-122.30747,,,K-12 School,45.7,88,,33,34.8,1402913,1327764,57.1,59.8,,1.2,,809157,8092,518607,151995,0,,36701,36701,0,1,1,K-12 School,40285,,,,,,No Issue,Compliant,,,K-12 School,
24617,8029800000,2020,Multifamily LR (1-4),STONE VIEW COURT,,5,NORTHWEST,NOT_FOUND,2000,11550 STONE AVE N,SEATTLE,WA,98133,47.71382,-122.34175,,,Multifamily LR (1-4),13.9,88,,28,28.1,819580,814792,66.3,66.6,,0.5,,199514,1995,615278,180328,0,,29130,29130,0,1,4,Multifamily Housing,29130,,,,,,No Issue,Compliant,,,Multifamily Housing,
